Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3;Temperature_C;Humidity_pct;Occupancy_Ratio
31/08/2025;07:00:00;2.476;0.321;236.98;10.45;0.0;3.7;55.0;24.5;48.6;0.29
31/08/2025;08:00:00;3.283;0.358;246.25;13.33;0.0;5.3;55.0;27.0;53.2;0.35
31/08/2025;09:00:00;2.742;0.237;237.64;11.54;0.0;7.1;55.0;23.5;53.9;0.3
31/08/2025;10:00:00;2.066;0.197;242.67;8.52;0.0;0.0;55.0;28.1;48.9;0.26
31/08/2025;11:00:00;1.677;0.363;241.67;6.94;0.0;0.0;55.0;30.5;53.4;0.37
31/08/2025;12:00:00;1.677;0.171;237.74;7.05;0.0;0.0;55.0;30.1;58.5;0.3
31/08/2025;13:00:00;1.931;0.417;241.3;8.0;0.0;0.0;55.0;35.2;59.6;0.26
31/08/2025;14:00:00;1.561;0.166;237.65;6.57;0.0;0.0;55.0;31.1;45.8;0.26
31/08/2025;15:00:00;1.803;0.161;240.2;7.51;0.0;0.0;55.0;32.7;39.1;0.29
31/08/2025;16:00:00;2.248;0.182;242.31;9.28;0.0;0.0;55.0;33.4;50.5;0.28
31/08/2025;17:00:00;2.887;0.347;238.44;12.11;0.0;0.0;55.0;34.9;54.5;0.36
31/08/2025;18:00:00;3.281;0.296;241.15;13.61;7.0;0.0;55.0;29.8;54.6;0.3
31/08/2025;19:00:00;4.196;0.707;238.39;17.6;13.5;0.0;55.0;32.6;56.3;0.36
31/08/2025;20:00:00;4.083;0.371;240.49;16.98;19.6;0.0;55.0;29.7;49.5;0.28
31/08/2025;21:00:00;3.862;0.742;240.3;16.07;13.6;0.0;55.0;26.9;49.8;0.32
31/08/2025;22:00:00;3.218;0.617;238.97;13.46;0.0;0.0;55.0;27.8;52.7;0.35
31/08/2025;23:00:00;2.116;0.209;234.87;9.01;0.0;0.0;55.0;26.2;51.8;0.34
01/09/2025;00:00:00;0.803;0.143;242.19;3.31;0.0;0.0;55.0;19.6;62.1;0.12
01/09/2025;01:00:00;0.656;0.128;245.57;2.67;0.0;0.0;55.0;19.8;63.4;0.12
01/09/2025;02:00:00;0.686;0.103;240.39;2.85;0.0;0.0;55.0;18.6;64.8;0.12
01/09/2025;03:00:00;0.913;0.103;238.28;3.83;0.0;0.0;55.0;19.2;61.6;0.12
01/09/2025;04:00:00;0.712;0.089;240.58;2.96;0.0;0.0;55.0;20.2;59.5;0.12
01/09/2025;05:00:00;0.901;0.166;243.21;3.71;0.0;0.0;55.0;22.0;60.7;0.12
01/09/2025;06:00:00;1.297;0.13;243.58;5.32;0.0;0.0;55.0;18.6;49.7;0.23
01/09/2025;07:00:00;2.538;0.271;242.55;10.47;0.0;5.8;55.0;24.7;55.7;0.25
01/09/2025;08:00:00;2.889;0.223;241.25;11.98;0.0;13.4;55.0;19.8;58.8;0.72
01/09/2025;09:00:00;2.76;0.325;241.89;11.41;0.0;1.9;55.0;23.8;56.4;0.7
01/09/2025;10:00:00;2.125;0.138;240.33;8.84;0.0;0.0;55.0;26.2;53.0;0.61
01/09/2025;11:00:00;1.76;0.184;237.32;7.41;0.0;0.0;55.0;26.9;55.0;0.72
01/09/2025;12:00:00;1.588;0.18;238.94;6.64;0.0;0.0;55.0;26.6;50.2;0.73
01/09/2025;13:00:00;1.592;0.149;239.1;6.66;0.0;0.0;55.0;28.0;57.6;0.63
01/09/2025;14:00:00;1.791;0.12;240.82;7.44;0.0;0.0;55.0;28.1;54.3;0.67
01/09/2025;15:00:00;1.898;0.263;235.06;8.08;0.0;0.0;55.0;28.1;52.7;0.65
01/09/2025;16:00:00;2.25;0.443;241.43;9.32;0.0;0.0;55.0;30.1;46.8;0.73
01/09/2025;17:00:00;2.724;0.292;234.36;11.62;0.0;0.0;55.0;28.9;55.4;0.76
01/09/2025;18:00:00;3.144;0.284;241.15;13.04;11.6;0.0;55.0;26.5;54.2;0.71
01/09/2025;19:00:00;3.545;0.349;243.28;14.57;7.5;0.0;55.0;27.8;48.3;0.26
01/09/2025;20:00:00;3.777;0.742;242.51;15.58;7.4;0.0;55.0;25.8;53.5;0.25
01/09/2025;21:00:00;3.126;0.437;237.49;13.16;5.7;0.0;55.0;25.2;57.4;0.27
01/09/2025;22:00:00;2.42;0.175;241.75;10.01;0.0;0.0;55.0;23.7;58.2;0.32
01/09/2025;23:00:00;3.733;0.637;241.97;15.43;0.0;0.0;55.0;20.3;60.6;0.27
02/09/2025;00:00:00;0.66;0.05;244.78;2.7;0.0;0.0;55.0;19.6;59.2;0.12
02/09/2025;01:00:00;0.778;0.047;241.02;3.23;0.0;0.0;55.0;20.8;62.9;0.12
02/09/2025;02:00:00;0.563;0.053;242.87;2.32;0.0;0.0;55.0;20.1;64.5;0.12
02/09/2025;03:00:00;0.763;0.06;238.78;3.2;0.0;0.0;55.0;19.0;62.9;0.12
02/09/2025;04:00:00;0.677;0.103;237.61;2.85;0.0;0.0;55.0;19.3;56.0;0.12
02/09/2025;05:00:00;0.898;0.119;242.42;3.7;0.0;0.0;55.0;21.6;51.8;0.12
02/09/2025;06:00:00;1.553;0.269;242.46;6.4;0.0;0.0;55.0;19.6;56.0;0.24
02/09/2025;07:00:00;2.528;0.346;238.22;10.61;0.0;9.9;55.0;22.3;66.3;0.32
02/09/2025;08:00:00;2.834;0.344;236.61;11.98;0.0;1.3;55.0;22.4;57.9;0.61
02/09/2025;09:00:00;2.727;0.38;240.35;11.35;0.0;7.1;55.0;23.7;66.1;0.7
02/09/2025;10:00:00;2.127;0.264;240.12;8.86;0.0;0.0;55.0;26.9;52.2;0.65
02/09/2025;11:00:00;1.83;0.103;240.65;7.6;0.0;0.0;55.0;27.7;50.9;0.77
02/09/2025;12:00:00;1.598;0.265;242.48;6.59;0.0;0.0;55.0;28.8;51.0;0.67
02/09/2025;13:00:00;1.945;0.415;242.88;8.01;0.0;0.0;55.0;30.3;49.7;0.8
02/09/2025;14:00:00;5.625;0.685;240.02;23.44;0.0;0.0;55.0;28.9;47.4;0.75
02/09/2025;15:00:00;2.022;0.247;237.21;8.52;0.0;0.0;55.0;30.0;44.6;0.73
02/09/2025;16:00:00;1.863;0.108;237.97;7.83;0.0;0.0;55.0;28.4;54.2;0.63
02/09/2025;17:00:00;2.489;0.501;238.33;10.44;0.0;0.0;55.0;28.8;56.6;0.59
02/09/2025;18:00:00;3.099;0.645;239.66;12.93;23.7;0.0;55.0;27.3;64.8;0.68
02/09/2025;19:00:00;3.415;0.643;238.56;14.32;3.1;0.0;55.0;26.6;50.9;0.31
02/09/2025;20:00:00;3.466;0.236;239.31;14.48;4.8;0.0;55.0;26.2;51.7;0.22
02/09/2025;21:00:00;3.067;0.623;240.21;12.77;14.2;0.0;55.0;22.8;52.3;0.23
02/09/2025;22:00:00;2.68;0.145;238.2;11.25;0.0;0.0;55.0;25.8;59.4;0.29
02/09/2025;23:00:00;1.661;0.209;240.9;6.9;0.0;0.0;55.0;20.0;62.5;0.3
03/09/2025;00:00:00;0.744;0.101;245.12;3.04;0.0;0.0;55.0;18.6;55.1;0.12
03/09/2025;01:00:00;0.779;0.149;239.53;3.25;0.0;0.0;55.0;21.4;52.8;0.12
03/09/2025;02:00:00;0.565;0.1;238.09;2.37;0.0;0.0;55.0;20.4;62.9;0.12
03/09/2025;03:00:00;0.677;0.126;240.86;2.81;0.0;0.0;55.0;19.9;60.4;0.12
03/09/2025;04:00:00;0.809;0.16;237.77;3.4;0.0;0.0;55.0;20.1;62.1;0.12
03/09/2025;05:00:00;0.907;0.119;239.59;3.79;0.0;0.0;55.0;19.7;54.3;0.12
03/09/2025;06:00:00;1.723;0.315;238.1;7.23;0.0;0.0;55.0;19.1;49.7;0.33
03/09/2025;07:00:00;2.234;0.138;237.0;9.43;0.0;1.4;55.0;21.6;52.7;0.23
03/09/2025;08:00:00;2.708;0.34;237.54;11.4;0.0;18.2;55.0;21.7;60.5;0.68
03/09/2025;09:00:00;2.933;0.162;238.15;12.31;0.0;15.4;55.0;25.5;64.6;0.64
03/09/2025;10:00:00;2.079;0.427;237.08;8.77;0.0;0.0;55.0;25.1;52.2;0.63
03/09/2025;11:00:00;1.474;0.314;243.58;6.05;0.0;0.0;55.0;25.3;65.6;0.73
03/09/2025;12:00:00;1.593;0.102;241.21;6.61;0.0;0.0;55.0;27.1;56.9;0.71
03/09/2025;13:00:00;1.639;0.23;242.64;6.75;0.0;0.0;55.0;28.9;44.3;0.78
03/09/2025;14:00:00;1.752;0.184;236.2;7.42;0.0;0.0;55.0;28.0;53.1;0.69
03/09/2025;15:00:00;1.666;0.18;239.18;6.97;0.0;0.0;55.0;27.8;56.5;0.62
03/09/2025;16:00:00;1.965;0.249;241.17;8.15;0.0;0.0;55.0;29.2;38.9;0.7
03/09/2025;17:00:00;2.527;0.18;244.63;10.33;0.0;0.0;55.0;28.7;54.7;0.6
03/09/2025;18:00:00;3.073;0.248;237.89;12.92;9.1;0.0;55.0;26.8;58.8;0.65
03/09/2025;19:00:00;3.281;0.486;236.4;13.88;12.2;0.0;55.0;25.8;55.8;0.25
03/09/2025;20:00:00;3.451;0.184;240.53;14.35;5.1;0.0;55.0;25.6;53.6;0.26
03/09/2025;21:00:00;2.961;0.45;238.11;12.44;7.3;0.0;55.0;21.8;56.1;0.32
03/09/2025;22:00:00;2.225;0.232;244.78;9.09;0.0;0.0;55.0;20.6;56.8;0.26
03/09/2025;23:00:00;1.75;0.335;241.52;7.24;0.0;0.0;55.0;20.4;52.2;0.31
04/09/2025;00:00:00;0.494;0.075;239.2;2.07;0.0;0.0;55.0;20.1;54.8;0.12
04/09/2025;01:00:00;0.69;0.118;239.21;2.89;0.0;0.0;55.0;20.1;56.2;0.12
04/09/2025;02:00:00;0.667;0.046;239.65;2.78;0.0;0.0;55.0;21.4;57.9;0.12
04/09/2025;03:00:00;0.827;0.079;234.89;3.52;0.0;0.0;55.0;20.3;55.4;0.12
04/09/2025;04:00:00;0.775;0.17;240.12;3.23;0.0;0.0;55.0;18.9;54.9;0.12
04/09/2025;05:00:00;4.804;0.594;238.64;20.13;0.0;0.0;55.0;19.6;62.5;0.12
04/09/2025;06:00:00;1.531;0.17;241.77;6.33;0.0;0.0;55.0;19.0;61.1;0.32
04/09/2025;07:00:00;2.132;0.423;237.49;8.98;0.0;2.8;55.0;21.5;54.5;0.3
04/09/2025;08:00:00;2.867;0.159;241.91;11.85;0.0;16.9;55.0;22.3;59.1;0.61
04/09/2025;09:00:00;2.811;0.396;241.52;11.64;0.0;4.7;55.0;24.5;52.5;0.6
04/09/2025;10:00:00;2.126;0.182;240.45;8.84;0.0;0.0;55.0;24.1;55.5;0.66
04/09/2025;11:00:00;1.731;0.195;243.51;7.11;0.0;0.0;55.0;27.3;57.5;0.65
04/09/2025;12:00:00;1.814;0.152;234.72;7.73;0.0;0.0;55.0;29.8;47.5;0.8
04/09/2025;13:00:00;1.497;0.084;241.24;6.2;0.0;0.0;55.0;28.2;46.0;0.65
04/09/2025;14:00:00;1.704;0.206;239.87;7.1;0.0;0.0;55.0;29.4;50.1;0.62
04/09/2025;15:00:00;2.008;0.37;239.79;8.38;0.0;0.0;55.0;30.0;43.6;0.8
04/09/2025;16:00:00;4.379;0.928;237.25;18.46;0.0;0.0;55.0;28.2;50.4;0.71
04/09/2025;17:00:00;2.511;0.392;236.02;10.64;0.0;0.0;55.0;28.7;50.1;0.69
04/09/2025;18:00:00;3.098;0.36;242.5;12.77;20.9;0.0;55.0;27.6;40.0;0.58
04/09/2025;19:00:00;3.272;0.592;242.21;13.51;12.2;0.0;55.0;26.6;55.7;0.23
04/09/2025;20:00:00;3.536;0.48;245.04;14.43;16.5;0.0;55.0;24.1;54.2;0.33
04/09/2025;21:00:00;3.242;0.365;245.5;13.21;6.8;0.0;55.0;24.0;61.1;0.32
04/09/2025;22:00:00;2.42;0.195;235.67;10.27;0.0;0.0;55.0;23.5;56.7;0.26
04/09/2025;23:00:00;1.747;0.324;239.57;7.29;0.0;0.0;55.0;23.7;59.1;0.25
05/09/2025;00:00:00;0.711;0.096;240.7;2.95;0.0;0.0;55.0;21.9;62.8;0.12
05/09/2025;01:00:00;0.826;0.177;242.69;3.4;0.0;0.0;55.0;22.9;55.4;0.12
05/09/2025;02:00:00;0.837;0.156;244.0;3.43;0.0;0.0;55.0;18.0;60.0;0.12
05/09/2025;03:00:00;0.431;0.052;237.12;1.82;0.0;0.0;55.0;20.3;50.3;0.12
05/09/2025;04:00:00;0.881;0.155;238.49;3.69;0.0;0.0;55.0;19.4;65.0;0.12
05/09/2025;05:00:00;0.811;0.103;243.84;3.32;0.0;0.0;55.0;23.0;55.3;0.12
05/09/2025;06:00:00;1.575;0.1;235.32;6.7;0.0;0.0;55.0;19.3;54.0;0.25
05/09/2025;07:00:00;2.578;0.355;236.99;10.88;0.0;0.5;55.0;20.2;61.9;0.32
05/09/2025;08:00:00;5.13;1.011;241.23;21.27;0.0;5.4;55.0;21.8;46.1;0.67
05/09/2025;09:00:00;2.696;0.527;245.75;10.97;0.0;7.1;55.0;20.8;55.6;0.79
05/09/2025;10:00:00;2.015;0.298;235.3;8.56;0.0;0.0;55.0;24.5;59.3;0.64
05/09/2025;11:00:00;1.762;0.202;240.17;7.34;0.0;0.0;55.0;25.4;51.9;0.71
05/09/2025;12:00:00;1.723;0.089;241.55;7.13;0.0;0.0;55.0;27.8;48.6;0.71
05/09/2025;13:00:00;1.626;0.167;244.12;6.66;0.0;0.0;55.0;28.8;49.2;0.68
05/09/2025;14:00:00;1.951;0.426;241.25;8.09;0.0;0.0;55.0;31.6;39.0;0.71
05/09/2025;15:00:00;1.703;0.295;234.84;7.25;0.0;0.0;55.0;30.4;53.6;0.57
05/09/2025;16:00:00;1.98;0.341;236.4;8.38;0.0;0.0;55.0;28.0;51.4;0.72
05/09/2025;17:00:00;2.287;0.41;243.84;9.38;0.0;0.0;55.0;27.0;51.5;0.66
05/09/2025;18:00:00;3.243;0.504;241.23;13.44;7.1;0.0;55.0;28.3;50.4;0.76
05/09/2025;19:00:00;3.179;0.476;236.85;13.42;8.4;0.0;55.0;24.5;54.9;0.32
05/09/2025;20:00:00;3.817;0.485;241.38;15.81;11.7;0.0;55.0;28.0;55.2;0.32
05/09/2025;21:00:00;3.335;0.418;240.86;13.85;5.6;0.0;55.0;25.8;53.5;0.28
05/09/2025;22:00:00;2.391;0.474;233.02;10.26;0.0;0.0;55.0;22.0;50.0;0.33
05/09/2025;23:00:00;1.627;0.19;234.12;6.95;0.0;0.0;55.0;18.9;62.1;0.23
06/09/2025;00:00:00;0.729;0.141;240.87;3.03;0.0;0.0;55.0;22.5;58.9;0.14
06/09/2025;01:00:00;0.616;0.119;245.7;2.51;0.0;0.0;55.0;19.5;59.8;0.14
06/09/2025;02:00:00;0.721;0.131;240.74;2.99;0.0;0.0;55.0;21.0;63.0;0.14
06/09/2025;03:00:00;0.697;0.039;233.14;2.99;0.0;0.0;55.0;16.6;61.3;0.14
06/09/2025;04:00:00;0.892;0.067;235.49;3.79;0.0;0.0;55.0;18.3;65.3;0.14
06/09/2025;05:00:00;1.129;0.117;241.75;4.67;0.0;0.0;55.0;19.7;65.7;0.14
06/09/2025;06:00:00;1.58;0.307;242.06;6.53;0.0;0.0;55.0;20.5;60.9;0.37
06/09/2025;07:00:00;2.6;0.516;239.46;10.86;0.0;16.2;55.0;20.8;54.0;0.33
06/09/2025;08:00:00;3.212;0.183;238.65;13.46;0.0;11.1;55.0;23.6;54.8;0.39
06/09/2025;09:00:00;2.417;0.254;242.22;9.98;0.0;10.3;55.0;22.4;62.7;0.36
06/09/2025;10:00:00;2.0;0.389;243.09;8.23;0.0;0.0;55.0;25.1;46.8;0.29
06/09/2025;11:00:00;1.594;0.147;241.94;6.59;0.0;0.0;55.0;26.7;51.1;0.29
06/09/2025;12:00:00;1.29;0.279;237.33;5.44;0.0;0.0;55.0;28.3;50.0;0.3
06/09/2025;13:00:00;1.473;0.196;242.52;6.07;0.0;0.0;55.0;29.4;46.6;0.37
06/09/2025;14:00:00;1.272;0.266;239.01;5.32;0.0;0.0;55.0;27.1;57.1;0.26
06/09/2025;15:00:00;1.399;0.172;238.32;5.87;0.0;0.0;55.0;26.7;54.9;0.28
06/09/2025;16:00:00;1.872;0.197;238.21;7.86;0.0;0.0;55.0;30.7;46.2;0.38
06/09/2025;17:00:00;4.692;0.524;240.06;19.54;0.0;0.0;55.0;28.8;54.4;0.34
06/09/2025;18:00:00;2.681;0.537;241.6;11.1;14.3;0.0;55.0;26.4;52.5;0.28
06/09/2025;19:00:00;4.069;0.432;234.34;17.36;14.9;0.0;55.0;28.8;46.9;0.28
06/09/2025;20:00:00;4.116;0.674;237.95;17.3;12.8;0.0;55.0;25.5;50.5;0.37
06/09/2025;21:00:00;3.665;0.476;238.71;15.35;9.1;0.0;55.0;25.8;56.0;0.38
06/09/2025;22:00:00;2.743;0.576;242.9;11.29;0.0;0.0;55.0;22.8;60.8;0.29
06/09/2025;23:00:00;1.864;0.144;237.57;7.84;0.0;0.0;55.0;24.6;52.3;0.31
07/09/2025;00:00:00;0.812;0.1;239.07;3.4;0.0;0.0;55.0;23.1;58.6;0.14
07/09/2025;01:00:00;0.739;0.053;242.27;3.05;0.0;0.0;55.0;19.3;66.9;0.14
07/09/2025;02:00:00;0.739;0.11;240.11;3.08;0.0;0.0;55.0;20.6;51.6;0.14
07/09/2025;03:00:00;0.618;0.073;244.29;2.53;0.0;0.0;55.0;20.0;60.2;0.14
07/09/2025;04:00:00;0.71;0.043;239.58;2.96;0.0;0.0;55.0;21.2;61.6;0.14
07/09/2025;05:00:00;1.006;0.196;245.27;4.1;0.0;0.0;55.0;18.2;59.3;0.14
07/09/2025;06:00:00;1.583;0.18;245.78;6.44;0.0;0.0;55.0;21.5;63.4;0.27
07/09/2025;07:00:00;2.658;0.356;241.28;11.02;0.0;7.9;55.0;23.1;66.9;0.35
07/09/2025;08:00:00;2.858;0.341;241.17;11.85;0.0;16.7;55.0;20.1;60.1;0.33
07/09/2025;09:00:00;2.692;0.358;241.57;11.15;0.0;10.7;55.0;22.2;55.5;0.37
07/09/2025;10:00:00;1.869;0.099;242.29;7.71;0.0;0.0;55.0;22.2;61.5;0.26
07/09/2025;11:00:00;1.468;0.277;240.35;6.11;0.0;0.0;55.0;26.1;57.7;0.37
07/09/2025;12:00:00;1.534;0.163;243.27;6.31;0.0;0.0;55.0;28.6;38.9;0.29
07/09/2025;13:00:00;1.55;0.268;241.4;6.42;0.0;0.0;55.0;30.6;49.9;0.34
07/09/2025;14:00:00;3.482;0.213;243.88;14.28;0.0;0.0;55.0;28.9;49.3;0.26
07/09/2025;15:00:00;1.7;0.236;235.93;7.21;0.0;0.0;55.0;31.4;51.2;0.34
07/09/2025;16:00:00;1.662;0.34;240.61;6.91;0.0;0.0;55.0;26.8;52.0;0.35
07/09/2025;17:00:00;1.864;0.219;242.84;7.68;0.0;0.0;55.0;25.8;53.4;0.3
07/09/2025;18:00:00;3.081;0.257;236.8;13.01;2.7;0.0;55.0;27.5;48.1;0.28
07/09/2025;19:00:00;3.815;0.255;241.21;15.82;24.8;0.0;55.0;27.1;56.4;0.33
07/09/2025;20:00:00;4.149;0.813;241.7;17.17;7.7;0.0;55.0;25.2;62.5;0.37
07/09/2025;21:00:00;3.448;0.312;244.84;14.08;0.8;0.0;55.0;20.9;53.4;0.3
07/09/2025;22:00:00;2.634;0.568;239.05;11.02;0.0;0.0;55.0;22.6;49.4;0.29
07/09/2025;23:00:00;1.724;0.159;240.59;7.17;0.0;0.0;55.0;19.5;58.9;0.29
08/09/2025;00:00:00;0.879;0.116;238.44;3.69;0.0;0.0;55.0;21.5;57.1;0.12
08/09/2025;01:00:00;0.956;0.122;239.61;3.99;0.0;0.0;55.0;20.2;64.1;0.12
08/09/2025;02:00:00;0.656;0.04;244.53;2.68;0.0;0.0;55.0;17.8;54.0;0.12
08/09/2025;03:00:00;0.828;0.116;239.92;3.45;0.0;0.0;55.0;18.2;57.1;0.12
08/09/2025;04:00:00;2.863;0.47;238.01;12.03;0.0;0.0;55.0;17.6;49.6;0.12
08/09/2025;05:00:00;0.869;0.153;239.49;3.63;0.0;0.0;55.0;19.6;65.6;0.12
08/09/2025;06:00:00;1.564;0.217;238.55;6.56;0.0;0.0;55.0;21.9;58.1;0.34
08/09/2025;07:00:00;2.358;0.444;238.76;9.88;0.0;2.3;55.0;20.0;56.1;0.29
08/09/2025;08:00:00;2.906;0.517;238.49;12.19;0.0;2.3;55.0;23.5;49.0;0.65
08/09/2025;09:00:00;2.905;0.241;238.6;12.17;0.0;0.2;55.0;23.2;49.7;0.73
08/09/2025;10:00:00;2.199;0.26;236.68;9.29;0.0;0.0;55.0;24.1;57.2;0.72
08/09/2025;11:00:00;1.831;0.136;240.19;7.62;0.0;0.0;55.0;26.3;47.8;0.7
08/09/2025;12:00:00;1.435;0.104;237.26;6.05;0.0;0.0;55.0;26.0;54.1;0.62
08/09/2025;13:00:00;1.604;0.274;243.2;6.6;0.0;0.0;55.0;27.5;62.6;0.57
08/09/2025;14:00:00;1.253;0.176;239.13;5.24;0.0;0.0;55.0;27.0;51.0;0.72
08/09/2025;15:00:00;2.068;0.315;241.14;8.57;0.0;0.0;55.0;31.9;44.0;0.64
08/09/2025;16:00:00;2.097;0.366;241.15;8.7;0.0;0.0;55.0;28.9;53.2;0.74
08/09/2025;17:00:00;2.102;0.204;234.86;8.95;0.0;0.0;55.0;27.3;46.4;0.62
08/09/2025;18:00:00;3.189;0.377;239.25;13.33;9.5;0.0;55.0;27.9;60.7;0.69
08/09/2025;19:00:00;3.473;0.532;244.81;14.19;21.5;0.0;55.0;26.3;60.4;0.31
08/09/2025;20:00:00;3.325;0.221;237.83;13.98;18.9;0.0;55.0;25.0;53.6;0.26
08/09/2025;21:00:00;3.15;0.604;246.36;12.79;0.5;0.0;55.0;24.9;50.0;0.32
08/09/2025;22:00:00;6.521;0.707;241.52;27.0;0.0;0.0;55.0;23.8;53.2;0.26
08/09/2025;23:00:00;1.638;0.265;241.45;6.78;0.0;0.0;55.0;20.7;56.4;0.31
09/09/2025;00:00:00;0.813;0.178;240.67;3.38;0.0;0.0;55.0;19.6;60.6;0.12
09/09/2025;01:00:00;0.831;0.109;242.93;3.42;0.0;0.0;55.0;19.3;64.2;0.12
09/09/2025;02:00:00;0.744;0.064;243.08;3.06;0.0;0.0;55.0;15.7;56.6;0.12
09/09/2025;03:00:00;0.825;0.072;239.95;3.44;0.0;0.0;55.0;16.7;66.1;0.12
09/09/2025;04:00:00;0.494;0.03;238.8;2.07;0.0;0.0;55.0;21.2;60.5;0.12
09/09/2025;05:00:00;0.923;0.166;236.01;3.91;0.0;0.0;55.0;22.1;54.2;0.12
09/09/2025;06:00:00;1.152;0.115;242.28;4.76;0.0;0.0;55.0;20.1;52.9;0.23
09/09/2025;07:00:00;2.121;0.168;240.18;8.83;0.0;12.8;55.0;22.4;57.1;0.32
09/09/2025;08:00:00;3.003;0.514;237.64;12.63;0.0;8.0;55.0;23.2;50.6;0.72
09/09/2025;09:00:00;3.018;0.309;238.37;12.66;0.0;1.3;55.0;28.6;56.6;0.66
09/09/2025;10:00:00;2.199;0.334;239.81;9.17;0.0;0.0;55.0;27.0;47.2;0.57
09/09/2025;11:00:00;1.811;0.219;237.25;7.63;0.0;0.0;55.0;26.3;56.1;0.78
09/09/2025;12:00:00;1.569;0.168;240.14;6.53;0.0;0.0;55.0;26.1;53.1;0.72
09/09/2025;13:00:00;1.471;0.196;235.46;6.25;0.0;0.0;55.0;25.9;50.9;0.65
09/09/2025;14:00:00;1.821;0.188;238.51;7.63;0.0;0.0;55.0;29.1;50.6;0.73
09/09/2025;15:00:00;1.57;0.311;236.75;6.63;0.0;0.0;55.0;27.9;57.5;0.63
09/09/2025;16:00:00;1.76;0.11;240.56;7.32;0.0;0.0;55.0;26.7;47.1;0.67
09/09/2025;17:00:00;2.47;0.136;237.26;10.41;0.0;0.0;55.0;27.4;50.5;0.79
09/09/2025;18:00:00;3.045;0.363;238.43;12.77;1.1;0.0;55.0;25.9;49.9;0.77
09/09/2025;19:00:00;3.459;0.275;246.33;14.04;23.4;0.0;55.0;29.0;51.0;0.28
09/09/2025;20:00:00;3.854;0.68;242.42;15.9;20.6;0.0;55.0;26.6;49.7;0.32
09/09/2025;21:00:00;3.269;0.36;241.68;13.53;9.9;0.0;55.0;24.0;46.4;0.27
09/09/2025;22:00:00;2.447;0.231;243.63;10.05;0.0;0.0;55.0;24.9;49.2;0.25
09/09/2025;23:00:00;1.657;0.184;241.43;6.86;0.0;0.0;55.0;21.6;65.3;0.34
10/09/2025;00:00:00;0.937;0.082;236.07;3.97;0.0;0.0;55.0;19.2;60.3;0.12
10/09/2025;01:00:00;0.715;0.072;236.31;3.03;0.0;0.0;55.0;22.0;57.9;0.12
10/09/2025;02:00:00;0.744;0.109;232.41;3.2;0.0;0.0;55.0;20.0;57.0;0.12
10/09/2025;03:00:00;0.63;0.124;240.57;2.62;0.0;0.0;55.0;17.4;60.2;0.12
10/09/2025;04:00:00;0.71;0.08;237.03;2.99;0.0;0.0;55.0;18.9;57.1;0.12
10/09/2025;05:00:00;1.121;0.117;238.4;4.7;0.0;0.0;55.0;18.4;62.3;0.12
10/09/2025;06:00:00;1.579;0.289;239.1;6.6;0.0;0.0;55.0;18.4;60.2;0.28
10/09/2025;07:00:00;2.28;0.123;238.3;9.57;0.0;9.6;55.0;22.9;50.2;0.22
10/09/2025;08:00:00;3.209;0.325;239.9;13.38;0.0;19.0;55.0;25.6;55.2;0.65
10/09/2025;09:00:00;2.906;0.369;239.21;12.15;0.0;2.4;55.0;21.9;44.6;0.7
10/09/2025;10:00:00;2.185;0.332;238.93;9.14;0.0;0.0;55.0;26.1;55.6;0.64
10/09/2025;11:00:00;1.567;0.12;235.67;6.65;0.0;0.0;55.0;25.5;46.9;0.68
10/09/2025;12:00:00;1.556;0.192;240.68;6.47;0.0;0.0;55.0;26.8;52.5;0.75
10/09/2025;13:00:00;1.626;0.238;246.09;6.61;0.0;0.0;55.0;27.4;46.5;0.61
10/09/2025;14:00:00;1.487;0.203;240.77;6.18;0.0;0.0;55.0;27.5;52.4;0.73
10/09/2025;15:00:00;1.864;0.275;246.35;7.57;0.0;0.0;55.0;29.1;54.0;0.67
10/09/2025;16:00:00;4.025;0.654;238.41;16.88;0.0;0.0;55.0;27.6;59.8;0.66
10/09/2025;17:00:00;2.307;0.264;239.29;9.64;0.0;0.0;55.0;28.7;43.7;0.72
10/09/2025;18:00:00;2.971;0.181;239.94;12.38;22.0;0.0;55.0;27.5;57.3;0.67
10/09/2025;19:00:00;3.371;0.2;239.52;14.07;14.2;0.0;55.0;26.1;54.1;0.29
10/09/2025;20:00:00;3.627;0.711;243.26;14.91;17.6;0.0;55.0;23.9;53.0;0.26
10/09/2025;21:00:00;3.211;0.53;233.87;13.73;23.1;0.0;55.0;23.1;59.7;0.26
10/09/2025;22:00:00;2.439;0.439;238.73;10.22;0.0;0.0;55.0;23.8;54.1;0.26
10/09/2025;23:00:00;1.784;0.371;244.66;7.29;0.0;0.0;55.0;22.3;60.2;0.29
11/09/2025;00:00:00;0.653;0.116;238.61;2.74;0.0;0.0;55.0;19.0;54.2;0.12
11/09/2025;01:00:00;0.52;0.087;242.6;2.14;0.0;0.0;55.0;19.8;55.4;0.12
11/09/2025;02:00:00;0.699;0.113;241.69;2.89;0.0;0.0;55.0;20.3;62.9;0.12
11/09/2025;03:00:00;0.522;0.049;239.8;2.18;0.0;0.0;55.0;16.5;68.6;0.12
11/09/2025;04:00:00;0.842;0.179;240.89;3.5;0.0;0.0;55.0;20.0;58.2;0.12
